201211,20,21,1,70,323.58
201211,7,7,0,20,97.66
201211,60,72,0,30,155.19
201211,118,153,0,40,192.73
201211,135,186,0,50,147.78
201211,99,118,0,50,228.04
201211,69,82,0,70,235.39
201212,3,3,2,3,164.3
201212,29,32,1,30,76.53
201212,50,54,1,40,145.05
201212,46,53,1,50,148.32
201212,27,29,1,50,196.94
201212,18,20,1,70,356.95
201212,5,5,0,20,58.84
201212,60,68,0,30,121.86
201212,137,163,0,40,181.03
201212,145,169,0,50,171.49
201212,106,116,0,50,183.01
201212,55,59,0,70,286.13
201301,4,4,1,20,21.25
201301,35,44,1,30,92.53
201301,50,57,1,40,144.06
201301,33,36,1,50,164.4
201301,13,18,1,50,71.36
201301,12,12,1,70,198.04
201301,7,7,0,20,66.51
201301,59,74,0,30,125.76
201301,101,120,0,40,168.38
201301,133,158,0,50,129.79
201301,86,102,0,50,150.53
201301,44,55,0,70,282.62
201302,3,3,2,3,56
201302,11,11,1,20,79.63
201302,38,39,1,30,94.54
201302,44,54,1,40,132.71
201302,41,46,1,50,182.84
201302,36,38,1,50,190.18
201302,19,25,1,70,293.55
201302,17,23,0,20,217.52
201302,63,80,0,30,130.36
201302,151,182,0,40,151.63
201302,162,201,0,50,152.21
201302,91,119,0,50,166.61
201302,55,63,0,70,256.39
201303,3,3,2,3,134.6
201303,3,3,1,20,54.33
201303,45,53,1,30,131.92
201303,69,80,1,40,97.87
201303,39,44,1,50,207.5
201303,20,24,1,50,135.25
201303,21,22,1,70,316.89
201303,14,21,0,20,183.49
201303,73,85,0,30,137
201303,113,139,0,40,166.15
201303,149,180,0,50,186.45
201303,95,116,0,50,160.1
201303,56,65,0,70,239.64
201304,6,6,1,20,55.89
201304,48,51,1,30,117.37
201304,62,69,1,40,176.35
201304,44,51,1,50,159.21
201304,22,26,1,50,99.09
201304,17,23,1,70,224.66
201304,9,14,0,20,206.33
201304,78,96,0,30,159.99
201304,117,133,0,40,140.66
201304,164,200,0,50,184.35
201304,95,120,0,50,194.76
201304,51,58,0,70,257.37
201211,6,46,2,3,11.9
201211,68,109,1,20,21.86
201211,314,518,1,30,41.97
201211,251,411,1,40,47.62
201211,190,348,1,50,50.03
201211,85,163,1,50,52.02
201211,68,179,1,70,57.89
201211,56,76,0,20,30.66
201211,183,261,0,30,37.33
201211,169,221,0,40,53.34
201211,112,204,0,50,52.92
201211,77,120,0,50,64.27
201211,68,116,0,70,64.55
201212,9,44,2,3,10.07
201212,76,110,1,20,35.05
201212,336,544,1,30,35.39
201212,309,461,1,40,45.33
201212,188,351,1,50,60.14
201212,124,191,1,50,57.86
201212,96,188,1,70,46.46
201212,4,7,0,10,23.7
201212,43,67,0,20,41.22
201212,203,289,0,30,42.9
201212,229,324,0,40,73.54
201212,134,204,0,50,65.96
201212,103,154,0,50,131.5
201212,71,107,0,70,48.51
201212,3,4,3,70,44.56
201301,6,42,2,3,9.14
201301,4,4,1,10,18.69
201301,89,136,1,20,27.99
201301,351,555,1,30,45.3
201301,268,436,1,40,45.01
201301,169,295,1,50,46.99
201301,95,159,1,50,65.07
201301,80,168,1,70,44.15
201301,48,54,0,20,38.58
201301,171,251,0,30,49.47
201301,193,275,0,40,47.01
201301,93,171,0,50,47.23
201301,73,101,0,50,48.26
201301,57,92,0,70,96.51
201302,5,57,2,3,9
201302,3,5,1,10,39.89
201302,82,151,1,20,28.37
201302,306,510,1,30,38.74
201302,247,430,1,40,44.41
201302,152,303,1,50,48.78
201302,86,161,1,50,55.18
201302,72,151,1,70,46.86
201302,46,59,0,20,23.79
201302,151,239,0,30,32.67
201302,143,270,0,40,39.03
201302,96,176,0,50,50.98
201302,60,92,0,50,44.33
201302,57,98,0,70,74.82
201303,3,40,2,3,9
201303,4,5,1,10,27.51
201303,77,129,1,20,18.77
201303,273,455,1,30,36.73
201303,185,318,1,40,49.82
201303,170,305,1,50,48.2
201303,100,171,1,50,46.79
201303,78,166,1,70,48.57
201303,34,46,0,20,19.95
201303,162,241,0,30,32.9
201303,143,226,0,40,50.74
201303,106,204,0,50,47.93
201303,54,81,0,50,46.06
201303,53,98,0,70,52.75
201304,6,33,2,3,9.5
201304,3,5,1,10,14.67
201304,82,147,1,20,31.21
201304,278,468,1,30,35.89
201304,237,423,1,40,41.88
201304,160,345,1,50,45.01
201304,110,211,1,50,60.69
201304,83,169,1,70,52.97
201304,4,5,0,10,15.25
201304,43,67,0,20,20.3
201304,147,271,0,30,26.07
201304,156,253,0,40,35.78
201304,94,174,0,50,35.59
201304,58,93,0,50,47.74
201304,70,118,0,70,47.97
201211,4,4,1,30,87.75
201211,5,5,1,40,65.73
201211,4,6,1,50,45.48
201211,6,9,1,50,112.37
201211,8,13,1,70,57.2
201211,5,5,0,30,133.59
201211,5,5,0,50,98.43
201211,3,8,0,70,65.08
201212,3,3,1,30,45.67
201212,7,7,1,40,216.98
201212,9,9,1,50,202.66
201212,10,12,1,50,97.24
201212,8,8,1,70,111.5
201212,8,8,0,30,169.35
201212,6,6,0,40,139.02
201212,9,9,0,50,457.11
201212,3,3,0,50,95.87
201212,8,12,0,70,200.07
201301,5,5,1,30,130.2
201301,7,7,1,40,123.4
201301,9,11,1,50,121.57
201301,7,11,1,50,83.64
201301,8,11,1,70,120.55
201301,11,12,0,30,234.05
201301,9,9,0,40,171.76
201301,5,6,0,50,509.84
201301,3,3,0,50,88.01
201301,3,6,0,70,44.56
201302,8,8,1,30,84.35
201302,8,8,1,40,67.97
201302,13,16,1,50,77.37
201302,7,9,1,50,133.08
201302,10,20,1,70,61.23
201302,6,7,0,30,118.71
201302,4,4,0,40,71.62
201302,6,7,0,50,275.85
201302,4,10,0,70,81.87
201303,3,3,1,30,118.57
201303,6,6,1,40,47.28
201303,8,8,1,50,82.87
201303,11,22,1,50,88.3
201303,5,26,1,70,40.21
201303,3,3,0,30,32.33
201303,5,5,0,50,240.52
201303,3,9,0,70,62.03
201211,111,126,1,20,31.46
201211,508,596,1,30,43.86
201211,443,519,1,40,38.91
201211,359,410,1,50,65.58
201211,226,259,1,50,77.92
201211,136,164,1,70,111.06
201211,50,64,0,20,30.73
201211,238,274,0,30,39.15
201211,219,256,0,40,47.41
201211,199,239,0,50,54.89
201211,126,151,0,50,91.16
201211,101,115,0,70,144.57
201212,130,159,1,20,35.28
201212,570,685,1,30,47.4
201212,566,660,1,40,54.26
201212,452,550,1,50,68.57
201212,287,328,1,50,101.85
201212,161,178,1,70,83.91
201212,33,38,0,20,50.92
201212,288,320,0,30,44.06
201212,243,289,0,40,60
201212,252,299,0,50,67.52
201212,171,197,0,50,81.48
201212,104,116,0,70,107.88
201301,4,5,1,10,38.4
201301,95,109,1,20,55.08
201301,406,481,1,30,53.65
201301,331,396,1,40,55.68
201301,329,400,1,50,69.98
201301,178,200,1,50,102.08
201301,98,115,1,70,116.37
201301,36,39,0,20,83.99
201301,194,213,0,30,50.96
201301,182,209,0,40,108.2
201301,146,161,0,50,64.36
201301,113,129,0,50,118.45
201301,62,70,0,70,105.25
201302,3,3,2,3,10.1
201302,3,3,1,10,23.83
201302,109,130,1,20,30.39
201302,378,468,1,30,46.43
201302,336,395,1,40,50.91
201302,287,329,1,50,80.49
201302,138,164,1,50,108.25
201302,86,103,1,70,73.31
201302,46,48,0,20,31.71
201302,175,203,0,30,37.77
201302,178,210,0,40,46.01
201302,134,168,0,50,79.27
201302,85,100,0,50,96.03
201302,62,69,0,70,80.94
201303,112,128,1,20,44.49
201303,398,479,1,30,43.13
201303,379,454,1,40,40.97
201303,282,343,1,50,58.64
201303,185,214,1,50,88.4
201303,80,102,1,70,61.51
201303,58,67,0,20,54.49
201303,231,259,0,30,44.52
201303,205,249,0,40,43.8
201303,182,234,0,50,55.52
201303,117,137,0,50,83.48
201303,60,66,0,70,138.99
201304,115,129,1,20,41.14
201304,433,508,1,30,55.66
201304,385,446,1,40,57.8
201304,307,373,1,50,68.31
201304,199,218,1,50,119.02
201304,105,125,1,70,70.05
201304,42,51,0,20,62.3
201304,198,218,0,30,65.5
201304,179,208,0,40,57.38
201304,149,178,0,50,80.91
201304,97,114,0,50,121.61
201304,67,77,0,70,116.96
201211,3,3,0,50,609.93
201211,4,5,0,50,117.37
201211,3,4,0,70,84.52
201304,3,3,1,40,84.9
201304,4,4,0,30,107.62
201304,3,3,0,70,350.72
201211,12,13,1,20,112.53
201211,96,109,1,30,65.49
201211,102,118,1,40,56.61
201211,48,49,1,50,67.37
201211,47,48,1,50,82.46
201211,25,28,1,70,156
201211,7,8,0,20,72.84
201211,59,62,0,30,75.43
201211,58,63,0,40,96.9
201211,20,20,0,50,107.24
201211,14,14,0,50,161.99
201211,8,10,0,70,34.83
201212,30,32,1,20,72.37
201212,148,165,1,30,82.98
201212,155,169,1,40,78.74
201212,91,100,1,50,88.04
201212,81,88,1,50,71.34
201212,43,44,1,70,88.85
201212,18,18,0,20,83.28
201212,88,95,0,30,75.23
201212,85,91,0,40,132.48
201212,56,66,0,50,159.91
201212,28,32,0,50,127.79
201212,17,22,0,70,59.99
201301,12,13,1,20,105.39
201301,130,146,1,30,62.81
201301,133,145,1,40,58.29
201301,73,74,1,50,66.65
201301,49,51,1,50,64.82
201301,28,32,1,70,75.95
201301,23,24,0,20,117.08
201301,65,69,0,30,81.83
201301,63,64,0,40,85.93
201301,37,39,0,50,99.45
201301,24,25,0,50,244.26
201301,16,17,0,70,70.14
201302,15,18,1,20,63.46
201302,91,94,1,30,58.72
201302,118,131,1,40,59.93
201302,60,63,1,50,71.99
201302,35,36,1,50,87.81
201302,19,19,1,70,57.69
201302,13,14,0,20,48.66
201302,60,65,0,30,75.83
201302,45,49,0,40,75.09
201302,29,30,0,50,85.67
201302,23,24,0,50,67.28
201302,12,13,0,70,48.54
201303,19,19,1,20,40.03
201303,89,95,1,30,50.02
201303,96,102,1,40,59.05
201303,51,55,1,50,97.21
201303,32,33,1,50,48.76
201303,17,17,1,70,89.91
201303,18,18,0,20,40.88
201303,38,42,0,30,52.24
201303,43,48,0,40,68.27
201303,29,32,0,50,68.42
201303,17,19,0,50,104.18
201303,12,13,0,70,64.99
201304,10,11,1,20,38.32
201304,72,80,1,30,56.65
201304,106,117,1,40,64.26
201304,44,45,1,50,121.25
201304,35,36,1,50,76.55
201304,21,21,1,70,100.36
201304,18,18,0,20,76.21
201304,67,73,0,30,82.11
201304,47,51,0,40,79.52
201304,25,29,0,50,87.88
201304,8,9,0,50,93.83
201304,12,14,0,70,61.02
201211,3,3,2,3,78.15
201211,25,27,1,20,87.79
201211,160,174,1,30,68.66
201211,150,164,1,40,46.02
201211,145,161,1,50,59.18
201211,124,129,1,50,59.31
201211,55,55,1,70,55.84
201211,16,19,0,20,75.14
201211,131,138,0,30,68.14
201211,153,163,0,40,77.49
201211,113,121,0,50,61.47
201211,79,87,0,50,70.25
201211,77,82,0,70,70.64
201212,24,25,1,20,66.53
201212,156,166,1,30,51.98
201212,147,151,1,40,50.53
201212,144,148,1,50,79.12
201212,127,130,1,50,57.21
201212,67,73,1,70,48.42
201212,20,21,0,20,135.19
201212,121,129,0,30,57.15
201212,149,156,0,40,79.99
201212,129,134,0,50,75.66
201212,94,98,0,50,71.6
201212,66,68,0,70,111.34
201301,20,23,1,20,36.73
201301,120,128,1,30,40.03
201301,139,148,1,40,48.26
201301,123,129,1,50,53.8
201301,94,96,1,50,51.71
201301,41,44,1,70,44.66
201301,14,15,0,20,54.99
201301,100,107,0,30,72.48
